review_id,sensitive_content,sensitive_content_list,sensitive_content_rating,sensitive_content_rating_reason,core_combat_mechanics_description,combat_satisfaction_rating,combat_satisfaction_rating_reason,strategic_tactical_depth_rating,strategic_tactical_depth_rating_reason,hero_team_setup_diversity_rating,hero_team_setup_diversity_rating_reason,game_progression_experience_rating,game_progression_experience_rating_reason,hero_leveling_path_openness_rating,hero_leveling_path_openness_rating_reason,game_mode_variety_rating,game_mode_variety_rating_reason,secondary_core_loop_description,secondary_core_loop_being_tycoon_crafting,secondary_core_loop_simplicity_rating,secondary_core_loop_simplicity_rating_reason,abundance_of_resources_earned_from_secondary_core_loop_rating,abundance_of_resources_earned_from_secondary_core_loop_rating_reason,ease_of_game_control_rating,ease_of_game_control_rating_reason,player_engagement_events_frequency_rating,player_engagement_events_frequency_rating_reason,player_engagement_events_diversity_rating,player_engagement_events_diversity_rating_reason,daily_weekly_missions_login_incentives_effectiveness_rating,daily_weekly_missions_login_incentives_effectiveness_rating_reason,new_content_and_meta_evolving_frequency_rating,new_content_and_meta_evolving_frequency_rating_reason,gacha_guarantee_mechanism,gacha_guarantee_mechanism_description,gacha_pull_price_reasonableness_rating,gacha_pull_price_reasonableness_rating_reason,availability_of_major_features_to_non_paying_user_rating,availability_of_major_features_to_non_paying_user_rating_reason,pressure_for_spending_rating,pressure_for_spending_rating_reason,abundance_and_meaningfulness_of_free_rewards_rating,abundance_and_meaningfulness_of_free_rewards_rating_reason,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating_reason,clarity_of_gameplay_explanation_by_the_tutorial_rating,clarity_of_gameplay_explanation_by_the_tutorial_rating_reason,polish_and_coherence_of_art_style_rating,polish_and_coherence_of_art_style_rating_reason,satisfaction_and_clarity_of_animation_rating,satisfaction_and_clarity_of_animation_rating_reason,quality_of_sound_effect_bgm_voice_rating,quality_of_sound_effect_bgm_voice_rating_reason,abundance_of_cooperative_social_function_rating,abundance_of_cooperative_social_function_rating_reason,abundance_of_competitive_social_function_rating,abundance_of_competitive_social_function_rating_reason,ip_integration_faithfulness_and_authenticity_rating,ip_integration_faithfulness_and_authenticity_rating_reason,depth_of_IP_integration_rating,depth_of_IP_integration_rating_reason,lightness_of_installation_file_rating,lightness_of_installation_file_rating_reason,ingame_downloading_experience_rating,ingame_downloading_experience_rating_reason
34739197,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The reviewer, as a non-paying player, finds the game enjoyable.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The reviewer, as a non-paying player, finds the game enjoyable.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34711062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31737727,N/A,N/A,N/A,N/A,"The game involves using pets and beasts in combat, with a focus on upgrading and using skills.",1,"The reviewer finds the game overall good, with pets and beasts being a significant part of the combat.",1,"There is a mention of using skills and upgrading pets, indicating some level of strategic depth.",1,"The game allows for different pets and beasts, which adds diversity to team setups.",1,"The reviewer mentions progression through levels and upgrading pets, indicating a satisfying progression experience.",1,"There is mention of upgrading pets and using skills, suggesting some openness in leveling paths.",0,The reviewer mentions limited game content and activities.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,"The reviewer mentions limited activities, indicating average engagement event frequency.",0,"The reviewer mentions limited activities, indicating average engagement event diversity.",N/A,N/A,1,"The reviewer notes new content being added, indicating evolving game meta.",N/A,N/A,N/A,N/A,1,The reviewer mentions that non-paying users can still enjoy the game.,0,The reviewer mentions spending but does not indicate excessive pressure.,0,"The reviewer does not mention free rewards, indicating average abundance.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34708202,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the game unsatisfactory unless you spend money or grind heavily.,N/A,N/A,N/A,N/A,-1,The reviewer finds progression difficult without spending money or grinding.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer feels that spending money is necessary to progress.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34706616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer feels that the game is pushing players to spend money.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34706326,N/A,N/A,N/A,N/A,The game involves PvE combat with a focus on team composition and pet usage.,-1,"The reviewer finds it difficult to join teams without high-level pets, indicating dissatisfaction.",0,"The need for specific pets suggests some strategic depth, but the reviewer finds it challenging.",0,"The reviewer mentions the need for specific pets, indicating limited diversity.",-1,The reviewer finds progression challenging without high-level pets.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the guidance system cumbersome and tiring.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the guidance system too detailed and cumbersome.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34705322,N/A,N/A,N/A,N/A,The game involves team-based activities and requires specific roles for effective participation.,-1,The reviewer finds it difficult to join activities due to class limitations.,-1,The lack of class change options limits strategic depth.,-1,The reviewer finds it hard to participate in activities due to class limitations.,-1,The reviewer finds progression difficult due to class limitations.,-1,The lack of class change options limits leveling path openness.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34704836,N/A,N/A,N/A,N/A,The game involves completing daily tasks to obtain resources.,-1,The reviewer finds the game unsatisfactory due to the difficulty in obtaining resources.,N/A,N/A,N/A,N/A,-1,The reviewer finds progression difficult due to limited resource acquisition.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34704766,N/A,N/A,N/A,N/A,N/A,2,The reviewer finds the game very enjoyable.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34700910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34700751,N/A,N/A,N/A,N/A,The game involves turn-based combat with a mix of automatic and manual controls.,-1,The reviewer finds the combat too slow and tedious.,0,"The game has a mix of automatic and manual controls, indicating some strategic depth.",N/A,N/A,-1,The reviewer finds progression difficult without spending money.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the controls cumbersome and the combat slow.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer feels that spending money is necessary to progress.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34697787,N/A,N/A,N/A,N/A,"The game involves using pets for combat, with the main character playing a less significant role.",-1,The reviewer finds the character's role in combat unsatisfactory.,0,"The game involves using pets strategically, but the reviewer finds the character's role lacking.",0,"The reviewer mentions the use of pets, indicating some diversity in team setups.",-1,The reviewer finds the character's progression unsatisfactory.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34696651,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the scheduled activities frustrating and inconvenient.,N/A,N/A,N/A,N/A,-1,The reviewer finds progression difficult due to the scheduled activities.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the scheduled activities inconvenient and frustrating.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34696601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The reviewer finds the art style good but mentions high battery consumption.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34695861,N/A,N/A,N/A,N/A,"The game involves using different roles in combat, such as healers and damage dealers.",-1,The reviewer finds the healer role unsatisfactory in combat.,-1,The reviewer finds the healer role lacking in strategic depth.,0,"The reviewer mentions different roles, indicating some diversity in team setups.",-1,The reviewer finds progression difficult for the healer role.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34695701,N/A,N/A,N/A,N/A,The game combines elements of pet raising and turn-based combat.,-1,The reviewer finds the combat unsatisfactory due to high automation and lack of engagement.,-1,The high level of automation reduces the strategic depth.,0,"The game involves pet raising, indicating some diversity in team setups.",-1,The reviewer finds progression unsatisfactory due to high automation and lack of engagement.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the interface too complex and not user-friendly.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the interface too complex and not user-friendly.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34649749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34649411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The review suggests that the game is more affordable and accessible compared to others, allowing for progression without spending.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The review indicates that non-paying users can still enjoy the game and progress.,1,The review suggests that spending is not necessary to enjoy the game.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34649183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34648744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2,"The review indicates that the game is heavily pay-to-win, making it difficult for non-paying players to progress.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2,The review suggests that non-paying users cannot enjoy the game effectively.,-2,The review indicates a strong pressure to spend money to progress in the game.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34648645,N/A,N/A,N/A,N/A,Turn-based combat with a guarantee mechanism for obtaining powerful characters.,1,The review suggests that the game is suitable for busy players who enjoy turn-based combat.,N/A,N/A,N/A,N/A,1,"The review indicates that the game is good for busy players, suggesting a smooth progression experience.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,The review mentions a guarantee mechanism for obtaining powerful characters.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34647530,N/A,N/A,N/A,N/A,N/A,-1,"The review indicates dissatisfaction with the strength of a specific character, suggesting that it is weaker than expected.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34647476,N/A,N/A,N/A,N/A,Turn-based combat with various missions and dungeons.,-1,"The review indicates that the combat becomes boring after a few days, suggesting a lack of engagement.",N/A,N/A,N/A,N/A,-1,"The review suggests a lack of innovation and engagement, leading to a negative progression experience.",N/A,N/A,-1,The review indicates a lack of new and innovative game modes.,N/A,N/A,N/A,N/A,N/A,N/A,-1,"The review mentions issues with the vertical screen, making it difficult to see the back row.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34647172,N/A,N/A,N/A,N/A,Turn-based combat with a focus on character leveling and tower climbing.,-1,"The review indicates dissatisfaction with the combat mechanics, particularly the reliance on experience and leveling.",-1,The review suggests a lack of strategic depth due to the focus on experience and leveling.,N/A,N/A,-1,"The review indicates frustration with the progression system, particularly the reliance on experience and leveling.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The review mentions a positive impression of the vertical screen and art style.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34646801,N/A,N/A,N/A,N/A,Turn-based card combat with automatic pathfinding and equipment management.,-1,"The review indicates dissatisfaction with the combat mechanics, particularly the lack of innovation.",N/A,N/A,N/A,N/A,-1,"The review suggests a lack of innovation and engagement, leading to a negative progression experience.",N/A,N/A,-1,The review indicates a lack of new and innovative game modes.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34646764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,"The review suggests that spending money is necessary to enjoy the game, indicating a negative progression experience.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The review suggests that non-paying users cannot enjoy the game effectively.,-1,The review indicates a strong pressure to spend money to progress in the game.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34646505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,"The review suggests that the game is boring and feels like work, indicating a negative progression experience.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34644581,N/A,N/A,N/A,N/A,Turn-based combat.,0,"The review describes the game as average, indicating a neutral satisfaction with the combat.",N/A,N/A,N/A,N/A,0,The review suggests that the game is average and lacks motivation to continue playing.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
